;Numero animale;Gruppo;Data evento;Tipo;Descrizione;Data uscita;Utente;Data;Tempo;Mese;Anno;Mese Anno
28579;635;Da vendere;2020-11-30 16:43:22.780;Cambio gruppo;24, Da vendere -> ;2020-11-30 16:48:22.780;User1;2020-11-30;16:43:22.780000;11;2020;2020-11
28580;606;Da vendere;2020-11-30 16:43:05.767;Cambio gruppo;24, Da vendere -> ;2020-11-30 16:48:05.767;User1;2020-11-30;16:43:05.767000;11;2020;2020-11
28581;600;Da vendere;2020-11-30 16:42:53.127;Cambio gruppo;24, Da vendere -> ;2020-11-30 16:47:53.127;User1;2020-11-30;16:42:53.127000;11;2020;2020-11
28582;565;Da vendere;2020-11-30 16:42:38.953;Cambio gruppo;24, Da vendere -> ;2020-11-30 16:47:38.953;User1;2020-11-30;16:42:38.953000;11;2020;2020-11
28583;457;Asciutte;2020-11-30 16:42:23.047;Cambio gruppo;5, Asciutte -> ;2020-11-30 16:47:23.047;User1;2020-11-30;16:42:23.047000;11;2020;2020-11
28584;398;Da vendere;2020-11-30 16:42:10.377;Cambio gruppo;24, Da vendere -> ;2020-11-30 16:47:10.377;User1;2020-11-30;16:42:10.377000;11;2020;2020-11
28585;242;Da vendere;2020-11-30 16:41:56.110;Cambio gruppo;24, Da vendere -> ;2020-11-30 16:46:56.110;User1;2020-11-30;16:41:56.110000;11;2020;2020-11
28586;220;Da vendere;2020-11-30 16:41:41.843;Cambio gruppo;24, Da vendere -> ;2020-11-30 16:46:41.843;User1;2020-11-30;16:41:41.843000;11;2020;2020-11
28587;160;Da vendere;2020-11-30 16:41:03.437;Cambio gruppo;24, Da vendere -> ;2020-11-30 16:46:03.437;User1;2020-11-30;16:41:03.437000;11;2020;2020-11
28588;988;VMS 4;2020-11-30 16:22:18.130;Diagnosi/trattamento;"Dns: Sangue nel latte; Posizione: PD; Trt: ; Fmc: ";;User1;2020-11-30;16:22:18.130000;11;2020;2020-11
28589;934;VMS 4;2020-11-30 16:19:09.457;Diagnosi/trattamento;"Dns: Diarrea; Posizione: (-); Trt: ; Fmc: ";;User1;2020-11-30;16:19:09.457000;11;2020;2020-11
28590;850;VMS 3;2020-11-30 16:18:48.113;Decisione di riforma;Mammella con problemi;2021-11-16 15:50:13.160;User1;2020-11-30;16:18:48.113000;11;2020;2020-11
28591;604;VMS 2;2020-11-30 09:19:48.540;Asciutta;Dry Off;2021-03-04 14:41:37.023;User1;2020-11-30;09:19:48.540000;11;2020;2020-11
28592;604;VMS 2;2020-11-30 09:19:42.743;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2021-03-04 14:41:37.023;User1;2020-11-30;09:19:42.743000;11;2020;2020-11
28593;30;VMS 2;2020-11-30 09:19:33.230;Asciutta;Dry Off;;User1;2020-11-30;09:19:33.230000;11;2020;2020-11
28594;30;VMS 2;2020-11-30 09:19:27.087;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;User1;2020-11-30;09:19:27.087000;11;2020;2020-11
28595;14;VMS 2;2020-11-30 09:19:15.480;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2022-04-11 17:15:41.043;User1;2020-11-30;09:19:15.480000;11;2020;2020-11
28596;14;VMS 2;2020-11-30 09:19:11.853;Asciutta;Dry Off;2022-04-11 17:15:41.043;User1;2020-11-30;09:19:11.853000;11;2020;2020-11
28597;831;Asciutte;2020-11-30 09:16:08.850;Cambio gruppo;5, Asciutte -> 1, VMS 1;;User1;2020-11-30;09:16:08.850000;11;2020;2020-11
28598;936;Asciutte;2020-11-30 07:00:39.850;Cambio gruppo;5, Asciutte -> 1, VMS 1;2021-11-16 15:50:13.177;User1;2020-11-30;07:00:39.850000;11;2020;2020-11
28599;983;Asciutte;2020-11-30 06:02:44.157;Cambio gruppo;5, Asciutte -> 1, VMS 1;;User1;2020-11-30;06:02:44.157000;11;2020;2020-11
28600;173;VMS 3;2020-11-30 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-30;00:00:00;11;2020;2020-11
28601;638;VMS 3;2020-11-30 00:00:00.000;Controllo gravidanza;+;2021-04-01 14:47:02.300;User1;2020-11-30;00:00:00;11;2020;2020-11
28602;831;Asciutte;2020-11-30 00:00:00.000;Parto;Normale;;User1;2020-11-30;00:00:00;11;2020;2020-11
28603;936;Asciutte;2020-11-30 00:00:00.000;Parto;Normale;2021-11-16 15:50:13.177;User1;2020-11-30;00:00:00;11;2020;2020-11
28604;983;Asciutte;2020-11-30 00:00:00.000;Parto;Normale;;User1;2020-11-30;00:00:00;11;2020;2020-11
28605;850;Asciutte;2020-11-29 09:39:37.980;Cambio gruppo;5, Asciutte -> 3, VMS 3;2021-11-16 15:50:13.160;User1;2020-11-29;09:39:37.980000;11;2020;2020-11
28606;986;Asciutte;2020-11-29 08:17:27.707;Cambio gruppo;5, Asciutte -> 4, VMS 4;;User1;2020-11-29;08:17:27.707000;11;2020;2020-11
28607;542;VMS 3;2020-11-29 00:00:00.000;Controllo gravidanza;+;2021-04-01 14:47:02.283;User1;2020-11-29;00:00:00;11;2020;2020-11
28608;850;Asciutte;2020-11-29 00:00:00.000;Parto;Normale;2021-11-16 15:50:13.160;User1;2020-11-29;00:00:00;11;2020;2020-11
28609;972;VMS 4;2020-11-29 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-29;00:00:00;11;2020;2020-11
28610;986;Asciutte;2020-11-29 00:00:00.000;Parto;Normale;;User1;2020-11-29;00:00:00;11;2020;2020-11
28611;954;Asciutte;2020-11-28 17:43:10.183;Cambio gruppo;5, Asciutte -> 4, VMS 4;;User1;2020-11-28;17:43:10.183000;11;2020;2020-11
28612;953;Asciutte;2020-11-28 10:13:35.883;Cambio gruppo;5, Asciutte -> 4, VMS 4;;User1;2020-11-28;10:13:35.883000;11;2020;2020-11
28613;844;VMS 4;2020-11-28 07:53:40.097;Asciutta;Dry Off;2020-11-30 16:50:14.873;User1;2020-11-28;07:53:40.097000;11;2020;2020-11
28614;844;VMS 4;2020-11-28 07:53:34.223;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2020-11-30 16:50:14.873;User1;2020-11-28;07:53:34.223000;11;2020;2020-11
28615;984;VMS 4;2020-11-28 07:53:23.003;Asciutta;Dry Off;2020-11-30 16:50:40.873;User1;2020-11-28;07:53:23.003000;11;2020;2020-11
28616;984;VMS 4;2020-11-28 07:53:14.660;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2020-11-30 16:50:40.873;User1;2020-11-28;07:53:14.660000;11;2020;2020-11
28617;760;VMS 3;2020-11-28 07:53:02.740;Asciutta;Dry Off;2020-11-30 16:49:24.703;User1;2020-11-28;07:53:02.740000;11;2020;2020-11
28618;760;VMS 3;2020-11-28 07:52:56.003;Cambio gruppo;3, VMS 3 -> 5, Asciutte;2020-11-30 16:49:24.703;User1;2020-11-28;07:52:56.003000;11;2020;2020-11
28619;457;VMS 3;2020-11-28 07:52:43.537;Asciutta;Dry Off;2020-11-30 16:47:23.047;User1;2020-11-28;07:52:43.537000;11;2020;2020-11
28620;457;VMS 3;2020-11-28 07:52:32.643;Cambio gruppo;3, VMS 3 -> 5, Asciutte;2020-11-30 16:47:23.047;User1;2020-11-28;07:52:32.643000;11;2020;2020-11
28621;953;Asciutte;2020-11-28 00:00:00.000;Parto;Normale;;User1;2020-11-28;00:00:00;11;2020;2020-11
28622;954;Asciutte;2020-11-28 00:00:00.000;Parto;Normale;;User1;2020-11-28;00:00:00;11;2020;2020-11
28623;901;VMS 4;2020-11-27 10:04:46.350;Diagnosi/trattamento;"Dns: Diarrea; Posizione: (-); Trt: ; Fmc: ";;User1;2020-11-27;10:04:46.350000;11;2020;2020-11
28624;844;VMS 4;2020-11-27 10:04:27.083;Note;Generale;2020-11-30 16:50:14.873;User1;2020-11-27;10:04:27.083000;11;2020;2020-11
28625;457;Da vendere;2020-11-27 09:39:45.233;Cambio gruppo;4, VMS 4 -> 3, VMS 3;2020-11-30 16:47:23.047;User1;2020-11-27;09:39:45.233000;11;2020;2020-11
28626;457;Da vendere;2020-11-27 09:05:58.707;Cambio gruppo;24, Da vendere -> 4, VMS 4;2020-11-30 16:47:23.047;User1;2020-11-27;09:05:58.707000;11;2020;2020-11
28627;938;VMS 2;2020-11-27 09:04:05.423;Asciutta;Dry Off;2021-03-04 14:41:37.070;User1;2020-11-27;09:04:05.423000;11;2020;2020-11
28628;938;VMS 2;2020-11-27 09:03:57.237;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2021-03-04 14:41:37.070;User1;2020-11-27;09:03:57.237000;11;2020;2020-11
28629;35;VMS 2;2020-11-27 09:03:43.237;Asciutta;Dry Off;2021-03-04 14:41:36.960;User1;2020-11-27;09:03:43.237000;11;2020;2020-11
28630;35;VMS 2;2020-11-27 09:03:34.957;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2021-03-04 14:41:36.960;User1;2020-11-27;09:03:34.957000;11;2020;2020-11
28631;3;VMS 2;2020-11-27 09:03:24.830;Asciutta;Dry Off;;User1;2020-11-27;09:03:24.830000;11;2020;2020-11
28632;3;VMS 2;2020-11-27 09:03:02.957;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;User1;2020-11-27;09:03:02.957000;11;2020;2020-11
28633;457;Da vendere;2020-11-27 00:00:00.000;Parto;Normale;2020-11-30 16:47:23.047;User1;2020-11-27;00:00:00;11;2020;2020-11
28634;938;VMS 2;2020-11-26 18:17:54.600;Decisione di riforma;Mammella con problemi;2021-03-04 14:41:37.070;User1;2020-11-26;18:17:54.600000;11;2020;2020-11
28635;955;VMS 3;2020-11-26 18:16:49.943;Note;Generale;;User1;2020-11-26;18:16:49.943000;11;2020;2020-11
28636;950;VMS 3;2020-11-26 18:16:36.053;Diagnosi/trattamento;"Dns: Follicolo sinistro; Posizione: (-); Trt: ; Fmc: ";2021-02-09 09:11:25.847;User1;2020-11-26;18:16:36.053000;11;2020;2020-11
28637;830;Asciutte;2020-11-26 13:20:02.537;Cambio gruppo;5, Asciutte -> 4, VMS 4;;User1;2020-11-26;13:20:02.537000;11;2020;2020-11
28638;915;VMS 3;2020-11-26 11:26:13.513;Cambio gruppo;3, VMS 3 -> 2, VMS 2;2021-02-09 09:11:42.940;User1;2020-11-26;11:26:13.513000;11;2020;2020-11
28639;61;VMS 3;2020-11-26 11:25:57.623;Cambio gruppo;3, VMS 3 -> 2, VMS 2;2021-03-04 14:41:36.993;User1;2020-11-26;11:25:57.623000;11;2020;2020-11
28640;15;VMS 3;2020-11-26 11:25:44.403;Cambio gruppo;3, VMS 3 -> 2, VMS 2;;User1;2020-11-26;11:25:44.403000;11;2020;2020-11
28641;955;VMS 3;2020-11-26 11:21:50.247;Cambio gruppo;3, VMS 3 -> 2, VMS 2;;User1;2020-11-26;11:21:50.247000;11;2020;2020-11
28642;950;VMS 3;2020-11-26 11:21:27.073;Cambio gruppo;3, VMS 3 -> 2, VMS 2;2021-02-09 09:11:25.847;User1;2020-11-26;11:21:27.073000;11;2020;2020-11
28643;918;VMS 3;2020-11-26 11:21:03.323;Cambio gruppo;3, VMS 3 -> 2, VMS 2;2021-03-04 14:41:37.057;User1;2020-11-26;11:21:03.323000;11;2020;2020-11
28644;541;VMS 3;2020-11-26 11:20:18.700;Cambio gruppo;3, VMS 3 -> 2, VMS 2;;User1;2020-11-26;11:20:18.700000;11;2020;2020-11
28645;57;VMS 3;2020-11-26 11:19:53.060;Cambio gruppo;3, VMS 3 -> 2, VMS 2;;User1;2020-11-26;11:19:53.060000;11;2020;2020-11
28646;57;VMS 3;2020-11-26 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-26;00:00:00;11;2020;2020-11
28647;756;VMS 1;2020-11-26 00:00:00.000;Controllo gravidanza;+;2021-04-01 14:47:02.330;User1;2020-11-26;00:00:00;11;2020;2020-11
28648;818;VMS 1;2020-11-26 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-26;00:00:00;11;2020;2020-11
28649;830;Asciutte;2020-11-26 00:00:00.000;Parto;"Normale; 626212";;User1;2020-11-26;00:00:00;11;2020;2020-11
28650;918;VMS 3;2020-11-26 00:00:00.000;Controllo gravidanza;+;2021-03-04 14:41:37.057;User1;2020-11-26;00:00:00;11;2020;2020-11
28651;935;VMS 1;2020-11-26 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-26;00:00:00;11;2020;2020-11
28652;626212;Vitelli;2020-11-26 00:00:00.000;Ingresso;Nascita;;User1;2020-11-26;00:00:00;11;2020;2020-11
28653;529;VMS 1;2020-11-25 10:38:35.303;Note;Generale;2021-11-16 15:50:13.147;User1;2020-11-25;10:38:35.303000;11;2020;2020-11
28654;818;VMS 1;2020-11-25 10:36:27.713;BCS;BCS: 3,25 - GDP: 135;;User1;2020-11-25;10:36:27.713000;11;2020;2020-11
28655;760;Da vendere;2020-11-25 10:09:53.913;Cambio gruppo;24, Da vendere -> 3, VMS 3;2020-11-30 16:49:24.703;User1;2020-11-25;10:09:53.913000;11;2020;2020-11
28656;9;VMS 2;2020-11-25 08:49:21.153;Asciutta;Dry Off;;User1;2020-11-25;08:49:21.153000;11;2020;2020-11
28657;9;VMS 2;2020-11-25 08:49:13.950;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;User1;2020-11-25;08:49:13.950000;11;2020;2020-11
28658;56;VMS 2;2020-11-25 08:48:54.937;Asciutta;Dry Off;;User1;2020-11-25;08:48:54.937000;11;2020;2020-11
28659;56;VMS 2;2020-11-25 08:48:47.467;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;User1;2020-11-25;08:48:47.467000;11;2020;2020-11
28660;543;VMS 3;2020-11-25 00:00:00.000;Aborto;Generato automaticamente da Preg Check(-);;User1;2020-11-25;00:00:00;11;2020;2020-11
28661;756;VMS 1;2020-11-25 00:00:00.000;Controllo gravidanza;+;2021-04-01 14:47:02.330;User1;2020-11-25;00:00:00;11;2020;2020-11
28662;760;Da vendere;2020-11-25 00:00:00.000;Parto;Normale;2020-11-30 16:49:24.703;User1;2020-11-25;00:00:00;11;2020;2020-11
28663;818;VMS 1;2020-11-25 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-25;00:00:00;11;2020;2020-11
28664;935;VMS 1;2020-11-25 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-25;00:00:00;11;2020;2020-11
28665;923;VMS 1;2020-11-24 14:39:26.963;BCS;BCS: 3,50 - GDP: 201;;User1;2020-11-24;14:39:26.963000;11;2020;2020-11
28666;22;VMS 1;2020-11-24 14:39:14.727;BCS;BCS: 3,50 - GDP: 276;;User1;2020-11-24;14:39:14.727000;11;2020;2020-11
28667;92;VMS 2;2020-11-24 11:20:16.507;Asciutta;Dry Off;2021-04-01 14:47:48.263;User1;2020-11-24;11:20:16.507000;11;2020;2020-11
28668;92;VMS 2;2020-11-24 11:20:11.270;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2021-04-01 14:47:48.263;User1;2020-11-24;11:20:11.270000;11;2020;2020-11
28669;68;VMS 2;2020-11-24 11:20:02.100;Asciutta;Dry Off;2021-04-01 14:47:48.263;User1;2020-11-24;11:20:02.100000;11;2020;2020-11
28670;68;VMS 2;2020-11-24 11:19:55.147;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2021-04-01 14:47:48.263;User1;2020-11-24;11:19:55.147000;11;2020;2020-11
28671;987;VMS 3;2020-11-24 07:35:19.773;Cambio gruppo;3, VMS 3 -> 4, VMS 4;;User1;2020-11-24;07:35:19.773000;11;2020;2020-11
28672;907;VMS 3;2020-11-24 07:35:00.070;Cambio gruppo;3, VMS 3 -> 4, VMS 4;;User1;2020-11-24;07:35:00.070000;11;2020;2020-11
28673;988;Asciutte;2020-11-24 06:56:34.853;Cambio gruppo;5, Asciutte -> 4, VMS 4;;User1;2020-11-24;06:56:34.853000;11;2020;2020-11
28674;22;VMS 1;2020-11-24 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-24;00:00:00;11;2020;2020-11
28675;923;VMS 1;2020-11-24 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-24;00:00:00;11;2020;2020-11
28676;961;VMS 1;2020-11-24 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-24;00:00:00;11;2020;2020-11
28677;988;Asciutte;2020-11-24 00:00:00.000;Parto;"Normale; 626211";;User1;2020-11-24;00:00:00;11;2020;2020-11
28678;626211;Vitelli;2020-11-24 00:00:00.000;Ingresso;Nascita;;User1;2020-11-24;00:00:00;11;2020;2020-11
28679;987;VMS 3;2020-11-23 12:30:17.570;Diagnosi/trattamento;"Dns: Prolasso uterino; Posizione: (-); Trt: ; Fmc: ";;User1;2020-11-23;12:30:17.570000;11;2020;2020-11
28680;445;VMS 2;2020-11-23 12:28:46.147;Diagnosi/trattamento;"Dns: Sangue nel latte; Posizione: PS; Trt: ; Fmc: ";;User1;2020-11-23;12:28:46.147000;11;2020;2020-11
28681;844;Da vendere;2020-11-23 08:06:19.720;Cambio gruppo;24, Da vendere -> 4, VMS 4;2020-11-30 16:50:14.873;User1;2020-11-23;08:06:19.720000;11;2020;2020-11
28682;48;VMS 2;2020-11-23 00:00:00.000;Controllo gravidanza;+;2021-03-04 14:41:36.977;User1;2020-11-23;00:00:00;11;2020;2020-11
28683;75;VMS 1;2020-11-23 00:00:00.000;Controllo gravidanza;+;2021-06-25 09:22:27.747;User1;2020-11-23;00:00:00;11;2020;2020-11
28684;445;VMS 2;2020-11-23 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-23;00:00:00;11;2020;2020-11
28685;506;VMS 2;2020-11-23 00:00:00.000;Controllo gravidanza;+;2022-04-28 17:05:25.387;User1;2020-11-23;00:00:00;11;2020;2020-11
28686;557;VMS 1;2020-11-23 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-23;00:00:00;11;2020;2020-11
28687;828;VMS 1;2020-11-23 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-23;00:00:00;11;2020;2020-11
28688;844;Da vendere;2020-11-23 00:00:00.000;Parto;Normale;2020-11-30 16:50:14.873;User1;2020-11-23;00:00:00;11;2020;2020-11
28689;857;VMS 4;2020-11-20 09:26:10.270;Cambio gruppo;4, VMS 4 -> 3, VMS 3;2021-04-01 14:44:41.973;User1;2020-11-20;09:26:10.270000;11;2020;2020-11
28690;974;VMS 4;2020-11-20 09:25:56.677;Cambio gruppo;4, VMS 4 -> 3, VMS 3;;User1;2020-11-20;09:25:56.677000;11;2020;2020-11
28691;938;VMS 4;2020-11-20 09:24:19.223;Cambio gruppo;4, VMS 4 -> 2, VMS 2;2021-03-04 14:41:37.070;User1;2020-11-20;09:24:19.223000;11;2020;2020-11
28692;909;VMS 4;2020-11-20 09:24:02.627;Cambio gruppo;4, VMS 4 -> 2, VMS 2;2021-06-04 15:23:17.277;User1;2020-11-20;09:24:02.627000;11;2020;2020-11
28693;534;VMS 4;2020-11-20 09:23:44.423;Cambio gruppo;4, VMS 4 -> 2, VMS 2;;User1;2020-11-20;09:23:44.423000;11;2020;2020-11
28694;506;VMS 4;2020-11-20 09:23:15.897;Cambio gruppo;4, VMS 4 -> 2, VMS 2;2022-04-28 17:05:25.387;User1;2020-11-20;09:23:15.897000;11;2020;2020-11
28695;445;VMS 4;2020-11-20 09:23:00.257;Cambio gruppo;4, VMS 4 -> 2, VMS 2;;User1;2020-11-20;09:23:00.257000;11;2020;2020-11
28696;92;VMS 4;2020-11-20 09:21:05.583;Cambio gruppo;4, VMS 4 -> 2, VMS 2;2021-04-01 14:47:48.263;User1;2020-11-20;09:21:05.583000;11;2020;2020-11
28697;3;VMS 4;2020-11-20 09:20:49.020;Cambio gruppo;4, VMS 4 -> 2, VMS 2;;User1;2020-11-20;09:20:49.020000;11;2020;2020-11
28698;934;VMS 3;2020-11-20 09:20:27.520;Cambio gruppo;3, VMS 3 -> 4, VMS 4;;User1;2020-11-20;09:20:27.520000;11;2020;2020-11
28699;872;VMS 3;2020-11-20 09:20:09.897;Cambio gruppo;3, VMS 3 -> 4, VMS 4;;User1;2020-11-20;09:20:09.897000;11;2020;2020-11
28700;329;VMS 1;2020-11-20 09:19:53.990;Cambio gruppo;1, VMS 1 -> 2, VMS 2;2020-12-09 10:06:28.527;User1;2020-11-20;09:19:53.990000;11;2020;2020-11
28701;65;VMS 1;2020-11-20 09:19:38.630;Cambio gruppo;1, VMS 1 -> 2, VMS 2;;User1;2020-11-20;09:19:38.630000;11;2020;2020-11
28702;53;VMS 1;2020-11-20 09:19:24.520;Cambio gruppo;1, VMS 1 -> 2, VMS 2;;User1;2020-11-20;09:19:24.520000;11;2020;2020-11
28703;9;VMS 1;2020-11-20 09:18:40.270;Cambio gruppo;1, VMS 1 -> 2, VMS 2;;User1;2020-11-20;09:18:40.270000;11;2020;2020-11
28704;901;VMS 4;2020-11-19 11:03:46.423;Diagnosi/trattamento;"Dns: Follicolo destro; Posizione: (-); Trt: ; Fmc: ";;User1;2020-11-19;11:03:46.423000;11;2020;2020-11
28705;719;VMS 1;2020-11-19 11:02:59.487;Note;Generale;2021-11-16 15:50:13.160;User1;2020-11-19;11:02:59.487000;11;2020;2020-11
28706;631;VMS 2;2020-11-19 09:20:06.290;Asciutta;Dry Off;;User1;2020-11-19;09:20:06.290000;11;2020;2020-11
28707;631;VMS 2;2020-11-19 09:20:01.010;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;User1;2020-11-19;09:20:01.010000;11;2020;2020-11
28708;978;Asciutte;2020-11-19 07:30:42.527;Cambio gruppo;5, Asciutte -> 4, VMS 4;2022-01-11 10:27:43.053;User1;2020-11-19;07:30:42.527000;11;2020;2020-11
28709;84;VMS 3;2020-11-19 00:00:00.000;Controllo gravidanza;+;2022-04-28 19:05:04.797;User1;2020-11-19;00:00:00;11;2020;2020-11
28710;91;VMS 1;2020-11-19 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-19;00:00:00;11;2020;2020-11
28711;762;VMS 1;2020-11-19 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-19;00:00:00;11;2020;2020-11
28712;978;Asciutte;2020-11-19 00:00:00.000;Parto;"Normale; 626210";2022-01-11 10:27:43.053;User1;2020-11-19;00:00:00;11;2020;2020-11
28713;626210;Vitelli;2020-11-19 00:00:00.000;Ingresso;Nascita;;User1;2020-11-19;00:00:00;11;2020;2020-11
28714;665;VMS 4;2020-11-18 11:12:36.010;BCS;BCS: 3,75 - GDP: 214;2021-04-23 11:43:38.983;User1;2020-11-18;11:12:36.010000;11;2020;2020-11
28715;513;VMS 4;2020-11-18 11:12:18.213;BCS;BCS: 3,25 - GDP: 180;2021-02-24 12:03:15.530;User1;2020-11-18;11:12:18.213000;11;2020;2020-11
28716;558;VMS 1;2020-11-18 11:11:36.730;BCS;BCS: 3,50 - GDP: 160;2021-06-24 15:45:00.700;User1;2020-11-18;11:11:36.730000;11;2020;2020-11
28717;922;VMS 1;2020-11-18 11:11:27.247;BCS;BCS: 3,50 - GDP: 235;2022-05-03 11:37:12.757;User1;2020-11-18;11:11:27.247000;11;2020;2020-11
28718;984;Da vendere;2020-11-18 11:03:46.260;Cambio gruppo;24, Da vendere -> 4, VMS 4;2020-11-30 16:50:40.873;User1;2020-11-18;11:03:46.260000;11;2020;2020-11
28719;525;Asciutte;2020-11-18 06:55:06.417;Cambio gruppo;1, VMS 1 -> 4, VMS 4;2021-06-04 15:23:17.260;User1;2020-11-18;06:55:06.417000;11;2020;2020-11
28720;525;Asciutte;2020-11-18 06:54:49.657;Cambio gruppo;5, Asciutte -> 1, VMS 1;2021-06-04 15:23:17.260;User1;2020-11-18;06:54:49.657000;11;2020;2020-11
28721;513;VMS 4;2020-11-18 00:00:00.000;Controllo gravidanza;+;2021-02-24 12:03:15.530;User1;2020-11-18;00:00:00;11;2020;2020-11
28722;525;Asciutte;2020-11-18 00:00:00.000;Parto;"Normale; 626209";2021-06-04 15:23:17.260;User1;2020-11-18;00:00:00;11;2020;2020-11
28723;558;VMS 1;2020-11-18 00:00:00.000;Controllo gravidanza;+;2021-06-24 15:45:00.700;User1;2020-11-18;00:00:00;11;2020;2020-11
28724;631;VMS 2;2020-11-18 00:00:00.000;Controllo gravidanza;+;;User1;2020-11-18;00:00:00;11;2020;2020-11
28725;665;VMS 4;2020-11-18 00:00:00.000;Controllo gravidanza;+;2021-04-23 11:43:38.983;User1;2020-11-18;00:00:00;11;2020;2020-11
28726;922;VMS 1;2020-11-18 00:00:00.000;Controllo gravidanza;+;2022-05-03 11:37:12.757;User1;2020-11-18;00:00:00;11;2020;2020-11
28727;984;Da vendere;2020-11-18 00:00:00.000;Parto;Normale;2020-11-30 16:50:40.873;Nicola;2020-11-18;00:00:00;11;2020;2020-11
28728;626209;Vitelli;2020-11-18 00:00:00.000;Ingresso;Nascita;2021-01-25 14:26:29.593;User1;2020-11-18;00:00:00;11;2020;2020-11
28729;987;VMS 3;2020-11-17 11:53:14.720;BCS;BCS: 4,00 - GDP: 3;;User1;2020-11-17;11:53:14.720000;11;2020;2020-11
28730;934;VMS 3;2020-11-17 11:53:05.140;BCS;BCS: 3,75 - GDP: 1;;User1;2020-11-17;11:53:05.140000;11;2020;2020-11
28731;907;VMS 3;2020-11-17 11:52:54.890;BCS;BCS: 3,75 - GDP: 7;;User1;2020-11-17;11:52:54.890000;11;2020;2020-11
28732;872;VMS 3;2020-11-17 11:52:43.077;BCS;BCS: 4,00 - GDP: 1;;User1;2020-11-17;11:52:43.077000;11;2020;2020-11
28733;991;VMS 2;2020-11-17 11:52:30.157;BCS;BCS: 4,25 - GDP: 404;2022-01-11 10:27:24.630;User1;2020-11-17;11:52:30.157000;11;2020;2020-11
28734;980;VMS 2;2020-11-17 11:52:20.610;BCS;BCS: 4,00 - GDP: 514;;User1;2020-11-17;11:52:20.610000;11;2020;2020-11
28735;916;VMS 2;2020-11-17 11:52:09.860;BCS;BCS: 3,75 - GDP: 252;2022-01-25 23:59:00.000;User1;2020-11-17;11:52:09.860000;11;2020;2020-11
28736;523;Asciutte;2020-11-17 11:51:53.110;BCS;BCS: 4,00 - GDP: 314;;User1;2020-11-17;11:51:53.110000;11;2020;2020-11
28737;46;VMS 2;2020-11-17 11:51:42.513;BCS;BCS: 3,50 - GDP: 240;2021-04-01 14:47:02.253;User1;2020-11-17;11:51:42.513000;11;2020;2020-11
28738;34;VMS 2;2020-11-17 11:51:34.703;BCS;BCS: 3,75 - GDP: 256;;User1;2020-11-17;11:51:34.703000;11;2020;2020-11
28739;17;VMS 2;2020-11-17 11:51:24.797;BCS;BCS: 3,75 - GDP: 278;;User1;2020-11-17;11:51:24.797000;11;2020;2020-11
28740;718;VMS 1;2020-11-17 11:51:07.827;BCS;BCS: 3,75 - GDP: 138;;User1;2020-11-17;11:51:07.827000;11;2020;2020-11
28741;991;VMS 2;2020-11-17 09:34:28.133;Asciutta;Dry Off;2022-01-11 10:27:24.630;User1;2020-11-17;09:34:28.133000;11;2020;2020-11
28742;991;VMS 2;2020-11-17 09:34:21.477;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2022-01-11 10:27:24.630;User1;2020-11-17;09:34:21.477000;11;2020;2020-11
28743;980;VMS 2;2020-11-17 09:34:07.447;Asciutta;Dry Off;;User1;2020-11-17;09:34:07.447000;11;2020;2020-11
28744;980;VMS 2;2020-11-17 09:34:00.727;Cambio gruppo;2, VMS 2 -> 5, Asciutte;;User1;2020-11-17;09:34:00.727000;11;2020;2020-11
28745;916;VMS 2;2020-11-17 09:33:43.850;Asciutta;Dry Off;2022-01-25 23:59:00.000;User1;2020-11-17;09:33:43.850000;11;2020;2020-11
28746;916;VMS 2;2020-11-17 09:33:36.947;Cambio gruppo;2, VMS 2 -> 5, Asciutte;2022-01-25 23:59:00.000;User1;2020-11-17;09:33:36.947000;11;2020;2020-11
